Order_ID,Customer_ID,Supplier_ID,Supplier_Reliability_Score,Item_ID,Item_Category,Order_Quantity,Order_Date,Expected_Delivery_Days,Transport_Mode,Shipment_Distance_km,Actual_Delivery_Days,Delay,Disruption_Flag,Inventory_Level,Stock_Shortage_Risk,Cost_Per_Unit,Total_Order_Cost,Customer_Priority,Order_Flexibility,Predicted_Optimal_Supplier_ID
O02304,C0319,S2,80,Watch,Accessories,6,2026-02-04,10,Sea,3504,10,0,0,7,0.0,558,3348,0,1,
O02305,C0880,S2,80,Shoes,Apparel,8,2026-03-17,5,Road,1570,5,0,0,5,0.03,415,3320,0,0,
O02306,C0479,S2,80,Shirt,Apparel,9,2026-03-09,3,Road,1076,3,0,0,11,0.0,822,7398,0,1,
O02307,C0437,S2,80,Watch,Accessories,14,2026-03-13,6,Rail,2767,6,0,0,38,0.0,574,8036,0,1,
O02308,C0680,S2,80,Laptop,Electronics,11,2026-02-11,6,Air,2442,6,0,0,37,0.0,585,6435,0,0,
O02309,C0502,S1,90,Laptop,Electronics,1,2026-03-02,11,Road,4297,11,0,0,8,0.0,544,544,0,0,
O02310,C0828,S2,80,Shoes,Apparel,9,2026-03-20,2,Sea,70,2,0,0,17,0.0,319,2871,0,1,
O02311,C0577,S5,60,Watch,Accessories,11,2026-02-24,5,Sea,2331,5,0,0,65,0.0,939,10329,0,0,
O02312,C0039,S2,80,Phone,Electronics,9,2026-02-01,4,Sea,345,4,0,0,54,0.0,277,2493,1,0,
O02313,C0971,S2,80,Shirt,Apparel,18,2026-03-09,5,Sea,1572,5,0,0,86,0.0,78,1404,0,0,
O02314,C0479,S2,80,Shoes,Apparel,12,2026-02-02,7,Sea,3279,7,0,0,52,0.0,60,720,0,1,
O02315,C0741,S2,80,Watch,Accessories,19,2026-03-19,4,Road,1477,4,0,0,37,0.0,524,9956,0,0,
O02316,C0449,S4,70,Shoes,Apparel,8,2026-03-24,2,Rail,148,4,1,0,89,0.0,595,4760,0,0,
O02317,C0007,S2,80,Shoes,Apparel,12,2026-02-09,7,Road,2885,12,1,0,19,0.0,455,5460,0,1,
O02318,C0276,S2,80,Shoes,Apparel,15,2026-03-10,11,Air,4571,11,0,0,67,0.0,772,11580,0,0,
O02319,C0695,S3,85,Phone,Electronics,11,2026-02-14,10,Air,4496,10,0,0,56,0.0,933,10263,0,0,
O02320,C0115,S3,85,Laptop,Electronics,7,2026-02-02,8,Air,2939,8,0,0,80,0.0,614,4298,0,1,
O02321,C0288,S1,90,Phone,Electronics,2,2026-03-15,12,Rail,4697,12,0,0,21,0.0,145,290,0,1,
O02322,C0236,S5,60,Phone,Electronics,18,2026-03-18,3,Road,625,7,1,0,81,0.0,861,15498,0,0,
O02323,C0885,S1,90,Phone,Electronics,17,2026-02-06,10,Road,4753,10,0,0,70,0.0,732,12444,0,1,
O02324,C0115,S1,90,Laptop,Electronics,11,2026-03-20,8,Road,3413,8,0,0,59,0.0,386,4246,0,1,
O02325,C0137,S1,90,Shoes,Apparel,16,2026-03-15,10,Air,3750,10,0,0,76,0.0,872,13952,0,0,
O02326,C0826,S5,60,Phone,Electronics,9,2026-03-05,11,Sea,4085,11,0,0,47,0.0,959,8631,0,1,
O02327,C0577,S4,70,Shirt,Apparel,10,2026-01-30,9,Air,3488,13,1,0,23,0.0,437,4370,0,0,
O02328,C0053,S1,90,Watch,Accessories,8,2026-02-10,9,Air,4466,9,0,0,45,0.0,703,5624,1,1,
O02329,C0950,S4,70,Laptop,Electronics,15,2026-02-24,10,Rail,4101,15,1,0,65,0.0,609,9135,0,0,
O02330,C0366,S1,90,Shirt,Apparel,19,2026-03-06,8,Air,3628,8,0,0,4,0.15,387,7353,0,0,
O02331,C0343,S2,80,Laptop,Electronics,17,2026-01-28,9,Air,4499,13,1,0,35,0.0,178,3026,0,0,
O02332,C0290,S4,70,Watch,Accessories,2,2026-03-08,9,Air,3432,9,0,0,65,0.0,982,1964,1,0,
O02333,C0576,S3,85,Phone,Electronics,13,2026-02-18,6,Sea,1516,6,0,0,8,0.05,157,2041,1,0,
O02334,C0150,S2,80,Shoes,Apparel,11,2026-03-10,4,Rail,400,4,0,0,5,0.06,789,8679,0,0,
O02335,C0822,S2,80,Watch,Accessories,13,2026-02-03,4,Rail,721,9,1,0,41,0.0,613,7969,0,0,
O02336,C0877,S4,70,Laptop,Electronics,19,2026-02-15,5,Road,1653,5,0,0,9,0.1,294,5586,0,0,
O02337,C0132,S5,60,Laptop,Electronics,20,2026-02-03,4,Road,1136,4,0,0,77,0.0,573,11460,0,0,
O02338,C0571,S5,60,Laptop,Electronics,17,2026-03-06,8,Air,2774,9,1,0,28,0.0,739,12563,0,0,
O02339,C0235,S5,60,Watch,Accessories,8,2026-03-17,6,Rail,2267,6,0,0,50,0.0,589,4712,1,0,
O02340,C0797,S5,60,Phone,Electronics,17,2026-02-02,2,Road,666,2,0,0,74,0.0,875,14875,0,1,
O02341,C0906,S4,70,Laptop,Electronics,11,2026-02-26,11,Rail,4514,11,0,0,57,0.0,314,3454,0,1,
O02342,C0223,S1,90,Phone,Electronics,7,2026-02-16,8,Road,3283,8,0,0,11,0.0,838,5866,0,0,
O02343,C0597,S3,85,Shirt,Apparel,4,2026-02-04,5,Rail,1706,5,0,0,65,0.0,807,3228,1,0,
O02344,C0654,S3,85,Laptop,Electronics,20,2026-02-05,5,Road,1470,5,0,0,30,0.0,399,7980,0,0,
O02345,C0030,S5,60,Phone,Electronics,7,2026-03-08,5,Sea,1817,5,0,0,55,0.0,598,4186,0,0,
O02346,C0900,S4,70,Phone,Electronics,4,2026-02-12,4,Road,566,8,1,0,80,0.0,519,2076,0,0,
O02347,C0931,S2,80,Shoes,Apparel,9,2026-03-15,10,Road,3500,10,0,0,79,0.0,360,3240,0,1,
O02348,C0973,S2,80,Watch,Accessories,8,2026-02-27,7,Air,3438,7,0,0,82,0.0,454,3632,0,0,
O02349,C0774,S1,90,Phone,Electronics,17,2026-02-21,8,Air,3799,9,1,0,36,0.0,98,1666,0,1,
O02350,C0199,S5,60,Phone,Electronics,18,2026-02-28,6,Road,2435,6,0,0,42,0.0,821,14778,0,0,
O02351,C0773,S3,85,Shirt,Apparel,12,2026-03-25,3,Rail,1177,7,1,0,23,0.0,75,900,0,1,
O02352,C0155,S4,70,Phone,Electronics,16,2026-02-14,3,Sea,982,3,0,0,28,0.0,331,5296,0,0,
O02353,C0293,S3,85,Watch,Accessories,20,2026-03-20,10,Rail,4184,10,0,0,4,0.16,719,14380,0,1,
O02354,C0736,S4,70,Shoes,Apparel,18,2026-02-10,6,Road,2910,11,1,1,14,0.04,677,12186,1,0,
O02355,C0411,S4,70,Shoes,Apparel,14,2026-02-26,5,Road,2178,5,0,0,31,0.0,380,5320,0,0,
O02356,C0185,S4,70,Watch,Accessories,1,2026-02-22,11,Sea,4922,11,0,0,40,0.0,898,898,0,0,
O02357,C0772,S1,90,Phone,Electronics,9,2026-01-26,4,Rail,1080,4,0,0,20,0.0,909,8181,0,0,
O02358,C0418,S1,90,Laptop,Electronics,17,2026-02-12,12,Rail,4847,12,0,0,32,0.0,506,8602,0,0,
O02359,C0794,S4,70,Phone,Electronics,7,2026-03-12,9,Air,3065,9,0,0,93,0.0,676,4732,0,0,
O02360,C0525,S3,85,Shirt,Apparel,13,2026-03-14,4,Rail,1250,4,0,0,70,0.0,756,9828,0,1,
O02361,C0992,S4,70,Shoes,Apparel,16,2026-03-08,5,Rail,1223,5,0,0,45,0.0,513,8208,0,0,
O02362,C0256,S1,90,Shirt,Apparel,1,2026-02-08,4,Road,479,4,0,0,16,0.0,793,793,0,0,
O02363,C0151,S5,60,Watch,Accessories,18,2026-02-26,6,Road,2932,7,1,0,73,0.0,838,15084,0,0,
O02364,C0773,S4,70,Shirt,Apparel,16,2026-02-02,5,Sea,1034,5,0,0,26,0.0,77,1232,0,1,
O02365,C0553,S3,85,Shoes,Apparel,8,2026-03-08,4,Air,851,4,0,0,16,0.0,469,3752,0,0,
O02366,C0344,S2,80,Shoes,Apparel,9,2026-03-24,3,Sea,1356,3,0,0,40,0.0,451,4059,0,0,
O02367,C0054,S5,60,Laptop,Electronics,5,2026-03-07,2,Rail,579,2,0,0,81,0.0,186,930,1,0,
O02368,C0517,S4,70,Phone,Electronics,20,2026-03-11,4,Sea,1902,4,0,0,35,0.0,226,4520,1,1,
O02369,C0492,S4,70,Shoes,Apparel,3,2026-03-13,12,Sea,4790,12,0,0,83,0.0,250,750,0,0,
O02370,C0230,S5,60,Watch,Accessories,17,2026-03-03,5,Air,2495,5,0,0,14,0.03,375,6375,1,0,
O02371,C0673,S1,90,Phone,Electronics,4,2026-03-07,6,Rail,1728,6,0,0,50,0.0,349,1396,1,0,
O02372,C0537,S4,70,Phone,Electronics,3,2026-02-25,5,Road,1635,5,0,0,33,0.0,916,2748,0,1,
O02373,C0607,S5,60,Laptop,Electronics,3,2026-03-18,7,Road,2514,10,1,0,65,0.0,577,1731,0,1,
O02374,C0261,S2,80,Laptop,Electronics,14,2026-01-29,7,Rail,2477,7,0,0,70,0.0,488,6832,1,0,
O02375,C0649,S5,60,Phone,Electronics,6,2026-02-23,11,Air,4000,11,0,0,76,0.0,445,2670,1,0,
O02376,C1000,S1,90,Phone,Electronics,6,2026-02-25,5,Sea,1880,5,0,0,21,0.0,514,3084,0,0,
O02377,C0563,S3,85,Shoes,Apparel,4,2026-02-27,9,Air,3774,9,0,0,100,0.0,644,2576,1,0,
O02378,C0262,S5,60,Phone,Electronics,7,2026-02-01,9,Air,3341,9,0,0,29,0.0,600,4200,0,0,
O02379,C0124,S1,90,Shirt,Apparel,1,2026-02-05,2,Air,447,2,0,0,6,0.0,610,610,0,1,
O02380,C0240,S2,80,Shirt,Apparel,6,2026-02-28,4,Sea,1250,4,0,0,49,0.0,652,3912,0,0,
O02381,C0490,S4,70,Shoes,Apparel,5,2026-03-03,3,Air,1136,4,1,0,8,0.0,447,2235,0,1,
O02382,C0023,S4,70,Phone,Electronics,1,2026-02-04,8,Air,2951,8,0,0,14,0.0,217,217,1,1,
O02383,C0245,S1,90,Shoes,Apparel,9,2026-03-10,4,Road,140,4,0,0,13,0.0,521,4689,0,0,
O02384,C0146,S3,85,Shirt,Apparel,9,2026-03-13,4,Sea,499,4,0,0,69,0.0,805,7245,0,0,
O02385,C0635,S2,80,Phone,Electronics,16,2026-02-11,10,Air,4062,13,1,1,0,0.16,212,3392,1,0,
O02386,C0669,S4,70,Watch,Accessories,16,2026-03-01,3,Sea,757,7,1,0,23,0.0,489,7824,0,0,
O02387,C0613,S1,90,Shoes,Apparel,4,2026-03-02,9,Sea,3319,9,0,0,59,0.0,96,384,0,1,
O02388,C0167,S3,85,Watch,Accessories,8,2026-03-21,5,Sea,1854,5,0,0,17,0.0,414,3312,0,1,
O02389,C0229,S3,85,Watch,Accessories,20,2026-03-05,7,Road,2486,7,0,0,83,0.0,176,3520,0,1,
O02390,C0704,S4,70,Shoes,Apparel,6,2026-01-26,6,Sea,2533,6,0,0,25,0.0,420,2520,0,0,
O02391,C0156,S5,60,Watch,Accessories,16,2026-02-14,4,Sea,302,4,0,0,69,0.0,346,5536,1,0,
O02392,C0600,S5,60,Watch,Accessories,9,2026-03-07,2,Air,939,7,1,0,19,0.0,612,5508,0,0,
O02393,C0052,S2,80,Laptop,Electronics,7,2026-02-11,5,Air,1449,6,1,0,24,0.0,677,4739,0,0,
O02394,C0886,S1,90,Laptop,Electronics,1,2026-02-17,11,Road,4226,11,0,0,66,0.0,354,354,0,0,
O02395,C0455,S4,70,Phone,Electronics,10,2026-02-11,7,Air,3245,8,1,0,58,0.0,871,8710,0,0,
O02396,C0378,S1,90,Shoes,Apparel,9,2026-02-01,6,Air,2489,10,1,0,33,0.0,708,6372,0,0,
O02397,C0846,S5,60,Laptop,Electronics,19,2026-02-16,9,Rail,3656,9,0,0,85,0.0,699,13281,0,0,
O02398,C0536,S2,80,Laptop,Electronics,9,2026-03-18,11,Road,4373,11,0,0,64,0.0,425,3825,0,0,
O02399,C0449,S4,70,Shirt,Apparel,18,2026-01-31,7,Road,2332,9,1,0,96,0.0,610,10980,0,0,
O02400,C0264,S1,90,Watch,Accessories,20,2026-02-08,3,Air,640,3,0,0,70,0.0,386,7720,1,1,
O02401,C0162,S1,90,Laptop,Electronics,18,2026-03-23,2,Air,706,2,0,0,38,0.0,708,12744,0,0,
O02402,C0208,S4,70,Phone,Electronics,14,2026-03-22,5,Air,1999,5,0,0,42,0.0,248,3472,1,0,
O02403,C0821,S4,70,Shirt,Apparel,6,2026-02-19,8,Road,3726,8,0,0,23,0.0,78,468,0,0,
O02404,C0409,S2,80,Laptop,Electronics,8,2026-02-05,9,Rail,3904,9,0,0,43,0.0,198,1584,0,0,
O02405,C0856,S3,85,Shirt,Apparel,10,2026-02-15,2,Sea,461,2,0,0,96,0.0,740,7400,0,0,
O02406,C0562,S3,85,Shoes,Apparel,13,2026-03-23,4,Road,235,4,0,0,66,0.0,727,9451,0,1,
O02407,C0639,S2,80,Watch,Accessories,1,2026-02-02,5,Sea,1997,8,1,0,69,0.0,896,896,1,1,
O02408,C0265,S3,85,Shoes,Apparel,18,2026-03-20,8,Air,2881,8,0,0,3,0.15,575,10350,0,0,
O02409,C0262,S2,80,Watch,Accessories,6,2026-02-10,3,Road,982,5,1,0,96,0.0,655,3930,1,1,
O02410,C0850,S3,85,Shoes,Apparel,15,2026-03-10,12,Road,4845,12,0,0,83,0.0,326,4890,1,0,
O02411,C0997,S2,80,Shoes,Apparel,17,2026-02-04,7,Road,3316,7,0,0,86,0.0,150,2550,0,0,
O02412,C0931,S3,85,Laptop,Electronics,10,2026-02-02,3,Sea,613,3,0,0,61,0.0,566,5660,0,0,
O02413,C0123,S4,70,Phone,Electronics,5,2026-03-11,8,Road,3648,8,0,0,69,0.0,487,2435,1,1,
O02414,C0099,S3,85,Shoes,Apparel,9,2026-02-19,6,Rail,2727,6,0,0,87,0.0,882,7938,0,1,
O02415,C0564,S4,70,Shoes,Apparel,17,2026-02-26,9,Air,3086,9,0,0,49,0.0,444,7548,0,0,
O02416,C0805,S2,80,Shoes,Apparel,13,2026-03-01,11,Sea,4029,11,0,0,72,0.0,225,2925,0,1,
O02417,C0015,S2,80,Watch,Accessories,6,2026-02-10,3,Road,51,3,0,0,18,0.0,423,2538,0,1,
O02418,C0828,S3,85,Laptop,Electronics,8,2026-02-10,10,Air,4737,15,1,0,49,0.0,887,7096,0,1,
O02419,C0422,S3,85,Phone,Electronics,5,2026-03-10,5,Air,1901,5,0,0,67,0.0,113,565,0,0,
O02420,C0773,S5,60,Shoes,Apparel,19,2026-03-09,11,Air,4700,11,0,0,28,0.0,964,18316,0,0,
O02421,C0518,S3,85,Shoes,Apparel,7,2026-02-13,10,Road,4370,10,0,0,37,0.0,942,6594,0,1,
O02422,C0525,S1,90,Phone,Electronics,3,2026-02-19,4,Rail,1183,4,0,0,44,0.0,706,2118,0,0,
O02423,C0525,S1,90,Phone,Electronics,3,2026-03-17,7,Rail,2453,7,0,0,6,0.0,729,2187,0,0,
O02424,C0288,S2,80,Watch,Accessories,9,2026-03-01,9,Sea,3137,9,0,0,19,0.0,454,4086,0,1,
O02425,C0924,S2,80,Phone,Electronics,19,2026-03-10,9,Road,3163,9,0,0,64,0.0,162,3078,0,0,
O02426,C0358,S4,70,Shirt,Apparel,9,2026-02-12,7,Air,3426,9,1,0,10,0.0,516,4644,0,0,
O02427,C0377,S3,85,Shoes,Apparel,7,2026-02-11,2,Road,706,2,0,0,83,0.0,700,4900,0,0,
O02428,C0245,S4,70,Shirt,Apparel,7,2026-03-21,5,Road,1032,5,0,0,54,0.0,549,3843,0,1,
O02429,C0401,S5,60,Shirt,Apparel,12,2026-02-25,5,Air,1183,5,0,0,20,0.0,746,8952,0,0,
O02430,C0098,S4,70,Shoes,Apparel,2,2026-03-13,7,Rail,2757,7,0,0,1,0.01,241,482,1,1,
O02431,C0209,S1,90,Watch,Accessories,9,2026-03-13,10,Rail,4080,10,0,0,55,0.0,329,2961,0,0,
O02432,C0841,S3,85,Laptop,Electronics,12,2026-02-12,9,Sea,3425,9,0,0,6,0.06,474,5688,0,1,
O02433,C0238,S1,90,Laptop,Electronics,17,2026-03-21,4,Air,206,4,0,0,91,0.0,783,13311,0,0,
O02434,C0470,S2,80,Phone,Electronics,9,2026-03-25,10,Air,4533,10,0,0,90,0.0,350,3150,0,0,
O02435,C0001,S3,85,Laptop,Electronics,19,2026-02-27,5,Rail,2396,5,0,0,26,0.0,619,11761,1,0,
O02436,C0670,S3,85,Shoes,Apparel,8,2026-03-07,6,Sea,2991,11,1,0,60,0.0,652,5216,0,0,
O02437,C0153,S4,70,Phone,Electronics,13,2026-02-14,8,Air,2657,11,1,0,50,0.0,598,7774,0,1,
O02438,C0847,S3,85,Shoes,Apparel,6,2026-02-26,4,Air,994,4,0,0,17,0.0,401,2406,0,0,
O02439,C0181,S5,60,Shirt,Apparel,4,2026-02-04,5,Road,1839,5,0,0,94,0.0,500,2000,1,0,
O02440,C0310,S5,60,Phone,Electronics,19,2026-02-07,8,Air,3010,13,1,0,88,0.0,363,6897,0,1,
O02441,C0672,S5,60,Shirt,Apparel,8,2026-02-11,3,Sea,1111,3,0,0,23,0.0,209,1672,0,0,
O02442,C0561,S3,85,Laptop,Electronics,18,2026-02-25,8,Air,3735,8,0,0,0,0.18,965,17370,0,0,
O02443,C0489,S1,90,Phone,Electronics,16,2026-02-10,4,Air,522,4,0,0,83,0.0,64,1024,0,0,
O02444,C0664,S3,85,Laptop,Electronics,2,2026-03-21,7,Road,3001,7,0,0,21,0.0,840,1680,0,1,
O02445,C0191,S3,85,Shoes,Apparel,11,2026-02-27,9,Sea,3383,14,1,0,50,0.0,89,979,0,0,
O02446,C0790,S2,80,Phone,Electronics,20,2026-03-11,7,Sea,2871,7,0,0,55,0.0,74,1480,0,0,
O02447,C0088,S5,60,Shirt,Apparel,8,2026-02-24,12,Air,4907,13,1,0,28,0.0,219,1752,0,1,
O02448,C0649,S5,60,Phone,Electronics,15,2026-02-04,6,Air,1501,6,0,0,71,0.0,110,1650,0,0,
O02449,C0039,S1,90,Watch,Accessories,16,2026-03-22,3,Sea,303,3,0,0,23,0.0,779,12464,0,0,
O02450,C0413,S2,80,Shoes,Apparel,11,2026-02-20,7,Air,2553,7,0,0,0,0.11,79,869,0,1,
O02451,C0288,S3,85,Shirt,Apparel,8,2026-03-03,7,Road,3476,7,0,0,45,0.0,241,1928,0,0,
O02452,C0408,S5,60,Phone,Electronics,11,2026-03-14,4,Air,355,4,0,0,67,0.0,462,5082,0,1,
O02453,C0505,S4,70,Shoes,Apparel,14,2026-02-28,2,Rail,373,4,1,0,50,0.0,132,1848,1,0,
O02454,C0736,S2,80,Watch,Accessories,12,2026-03-25,10,Sea,4657,15,1,0,52,0.0,817,9804,0,0,
O02455,C0559,S4,70,Phone,Electronics,4,2026-02-23,3,Road,341,3,0,0,61,0.0,710,2840,0,0,
O02456,C0657,S3,85,Phone,Electronics,7,2026-01-29,9,Air,3090,9,0,0,63,0.0,366,2562,0,0,
O02457,C0753,S2,80,Shoes,Apparel,12,2026-03-04,11,Air,4251,11,0,0,16,0.0,857,10284,1,1,
O02458,C0002,S3,85,Phone,Electronics,4,2026-01-29,11,Air,4173,11,0,0,12,0.0,484,1936,0,1,
O02459,C0069,S1,90,Phone,Electronics,18,2026-02-28,7,Road,2821,7,0,0,72,0.0,773,13914,0,0,
O02460,C0086,S5,60,Shirt,Apparel,18,2026-02-06,9,Sea,4167,9,0,0,78,0.0,114,2052,0,0,
O02461,C0048,S5,60,Watch,Accessories,16,2026-02-28,3,Rail,571,3,0,0,4,0.12,573,9168,0,1,
O02462,C0230,S2,80,Shirt,Apparel,9,2026-03-13,5,Road,1399,5,0,0,8,0.01,669,6021,0,0,
O02463,C0464,S4,70,Laptop,Electronics,14,2026-03-05,11,Rail,4241,11,0,0,61,0.0,501,7014,1,0,
O02464,C0527,S3,85,Shirt,Apparel,20,2026-03-16,9,Sea,3285,9,0,0,94,0.0,790,15800,0,0,
O02465,C0226,S3,85,Laptop,Electronics,1,2026-03-12,3,Air,409,3,0,0,87,0.0,503,503,0,0,
O02466,C0204,S4,70,Shoes,Apparel,20,2026-03-03,9,Sea,3682,9,0,0,98,0.0,774,15480,0,1,
O02467,C0229,S3,85,Laptop,Electronics,6,2026-02-18,11,Air,4489,11,0,0,76,0.0,952,5712,0,0,
O02468,C0209,S5,60,Laptop,Electronics,9,2026-03-17,8,Sea,2904,9,1,0,39,0.0,945,8505,0,0,
O02469,C0527,S5,60,Shirt,Apparel,7,2026-02-23,4,Road,414,4,0,0,92,0.0,54,378,0,1,
O02470,C0332,S5,60,Phone,Electronics,13,2026-03-09,9,Road,3596,13,1,0,17,0.0,59,767,0,0,
O02471,C0896,S1,90,Laptop,Electronics,2,2026-02-06,8,Road,3280,8,0,0,90,0.0,536,1072,0,0,
O02472,C0719,S3,85,Watch,Accessories,15,2026-03-20,11,Sea,4112,11,0,0,92,0.0,875,13125,0,0,
O02473,C0369,S3,85,Phone,Electronics,13,2026-02-26,6,Rail,2630,6,0,0,58,0.0,199,2587,0,0,
O02474,C0967,S1,90,Phone,Electronics,12,2026-03-04,7,Road,3269,7,0,0,46,0.0,880,10560,0,1,
O02475,C0297,S5,60,Shoes,Apparel,16,2026-03-04,7,Sea,2850,7,0,0,61,0.0,981,15696,0,0,
O02476,C0447,S3,85,Watch,Accessories,9,2026-02-12,6,Rail,1881,6,0,0,23,0.0,836,7524,0,0,
O02477,C0394,S1,90,Shoes,Apparel,11,2026-01-28,6,Road,2903,6,0,0,99,0.0,985,10835,0,0,
O02478,C0447,S5,60,Shirt,Apparel,10,2026-02-18,3,Air,1459,3,0,0,22,0.0,905,9050,0,0,
O02479,C0297,S2,80,Phone,Electronics,1,2026-03-20,8,Road,2872,8,0,0,42,0.0,363,363,1,0,
O02480,C0599,S5,60,Watch,Accessories,2,2026-03-10,9,Sea,3667,9,0,0,36,0.0,154,308,0,0,
O02481,C0461,S4,70,Phone,Electronics,20,2026-01-28,5,Road,2170,5,0,0,63,0.0,904,18080,0,0,
O02482,C0505,S1,90,Laptop,Electronics,6,2026-03-24,4,Sea,1553,4,0,0,41,0.0,375,2250,0,1,
O02483,C0546,S4,70,Shoes,Apparel,16,2026-01-29,3,Sea,1260,3,0,0,24,0.0,169,2704,0,1,
O02484,C0320,S1,90,Phone,Electronics,11,2026-02-01,9,Road,3488,9,0,0,50,0.0,311,3421,0,0,
O02485,C0476,S5,60,Shirt,Apparel,16,2026-02-06,9,Sea,3155,9,0,0,95,0.0,282,4512,0,1,
O02486,C0285,S2,80,Phone,Electronics,4,2026-03-20,2,Rail,958,5,1,0,24,0.0,689,2756,0,0,
O02487,C0979,S4,70,Shirt,Apparel,11,2026-02-21,4,Road,1355,4,0,0,15,0.0,188,2068,0,0,
O02488,C0023,S3,85,Laptop,Electronics,7,2026-02-22,4,Road,1881,4,0,0,73,0.0,831,5817,1,0,
O02489,C0157,S3,85,Phone,Electronics,18,2026-03-01,4,Road,1071,4,0,0,18,0.0,665,11970,0,1,
O02490,C0790,S4,70,Shirt,Apparel,18,2026-03-15,10,Sea,4305,10,0,0,50,0.0,864,15552,0,0,
O02491,C0477,S2,80,Watch,Accessories,7,2026-03-02,11,Rail,4221,16,1,0,28,0.0,797,5579,0,1,
O02492,C0020,S4,70,Laptop,Electronics,9,2026-03-13,4,Rail,1929,4,0,0,30,0.0,393,3537,0,0,
O02493,C0487,S4,70,Laptop,Electronics,2,2026-02-25,8,Sea,2636,8,0,0,100,0.0,676,1352,0,1,
O02494,C0384,S4,70,Phone,Electronics,8,2026-02-13,12,Sea,4506,12,0,0,94,0.0,404,3232,0,0,
O02495,C0001,S5,60,Watch,Accessories,16,2026-02-13,11,Air,4738,11,0,0,74,0.0,231,3696,0,0,
O02496,C0113,S4,70,Shirt,Apparel,15,2026-02-10,3,Air,241,3,0,0,0,0.15,188,2820,0,1,
O02497,C0142,S4,70,Watch,Accessories,3,2026-02-23,8,Rail,2574,8,0,0,100,0.0,241,723,0,0,
O02498,C0174,S2,80,Shoes,Apparel,4,2026-03-16,3,Air,679,3,0,0,3,0.01,633,2532,0,0,
O02499,C0069,S1,90,Laptop,Electronics,17,2026-01-28,7,Road,3015,7,0,0,47,0.0,832,14144,0,0,
O02500,C0270,S3,85,Watch,Accessories,12,2026-03-05,3,Sea,865,5,1,0,86,0.0,250,3000,0,1,
O02501,C0361,S5,60,Watch,Accessories,15,2026-02-04,2,Sea,497,2,0,0,30,0.0,839,12585,0,0,
O02502,C0701,S3,85,Laptop,Electronics,5,2026-02-22,10,Air,4341,10,0,0,50,0.0,929,4645,0,1,
O02503,C0265,S1,90,Phone,Electronics,17,2026-03-18,11,Air,4544,11,0,0,70,0.0,776,13192,0,1,
O02504,C0569,S5,60,Laptop,Electronics,8,2026-02-19,2,Sea,52,7,1,0,71,0.0,511,4088,0,1,
O02505,C0509,S2,80,Phone,Electronics,20,2026-03-14,5,Sea,1160,5,0,0,0,0.2,267,5340,0,1,
O02506,C0940,S1,90,Watch,Accessories,2,2026-03-24,10,Air,4394,10,0,0,99,0.0,92,184,0,0,
O02507,C0555,S4,70,Laptop,Electronics,9,2026-02-06,6,Rail,1667,9,1,0,22,0.0,415,3735,0,0,
O02508,C0989,S1,90,Laptop,Electronics,13,2026-03-07,6,Road,1907,6,0,0,3,0.1,664,8632,0,1,
O02509,C0329,S2,80,Shirt,Apparel,6,2026-03-15,8,Air,2675,8,0,0,100,0.0,456,2736,0,0,
O02510,C0456,S3,85,Shoes,Apparel,12,2026-03-11,3,Sea,1384,3,0,0,18,0.0,362,4344,0,0,
O02511,C0495,S4,70,Phone,Electronics,14,2026-02-22,8,Air,3336,8,0,0,95,0.0,557,7798,0,0,
O02512,C0052,S2,80,Phone,Electronics,11,2026-03-21,10,Air,3694,10,0,0,57,0.0,59,649,0,1,
O02513,C0935,S3,85,Shoes,Apparel,12,2026-01-27,10,Air,4696,10,0,0,76,0.0,303,3636,0,0,
O02514,C0478,S3,85,Shoes,Apparel,10,2026-03-01,7,Road,2451,7,0,0,38,0.0,896,8960,0,0,
O02515,C0842,S2,80,Shirt,Apparel,15,2026-02-10,5,Rail,1198,5,0,0,88,0.0,694,10410,1,0,
O02516,C0718,S1,90,Laptop,Electronics,16,2026-03-19,3,Sea,1034,3,0,0,18,0.0,704,11264,0,0,
O02517,C0655,S5,60,Watch,Accessories,10,2026-02-22,9,Sea,3256,10,1,0,56,0.0,704,7040,0,1,
O02518,C0855,S4,70,Laptop,Electronics,20,2026-02-08,10,Sea,3857,10,0,0,88,0.0,292,5840,0,0,
O02519,C0202,S3,85,Phone,Electronics,12,2026-02-11,10,Sea,3587,10,0,0,40,0.0,835,10020,0,0,
O02520,C0526,S3,85,Shoes,Apparel,2,2026-02-26,10,Rail,4585,10,0,0,46,0.0,660,1320,0,1,
O02521,C0569,S2,80,Phone,Electronics,8,2026-02-17,3,Air,362,3,0,0,90,0.0,704,5632,0,0,
O02522,C0905,S3,85,Laptop,Electronics,2,2026-01-30,10,Air,3796,10,0,0,67,0.0,546,1092,0,1,
O02523,C0804,S2,80,Watch,Accessories,12,2026-02-02,4,Rail,726,5,1,0,79,0.0,955,11460,0,1,
O02524,C0794,S2,80,Shirt,Apparel,14,2026-02-09,4,Road,1542,4,0,0,46,0.0,140,1960,0,0,
O02525,C0597,S2,80,Laptop,Electronics,5,2026-02-07,6,Road,1545,6,0,0,18,0.0,106,530,0,0,
O02526,C0229,S5,60,Laptop,Electronics,14,2026-02-21,3,Air,489,3,0,0,98,0.0,222,3108,0,1,
